id,name,front,back,shape,color,색상뒤
201905994,올세비탄에이치씨티정10/40/12.5밀리그램,DC1,zzzzzz,10,14,zzzzzz
201905993,올세비탄에이치씨티정5/40/12.5밀리그램,DC3,zzzzzz,10,12,zzzzzz
201905992,올세비탄에이치씨티정5/20/12.5밀리그램,DC2,zzzzzz,10,14,zzzzzz
202001214,타이렌연질캡슐(아세트아미노펜),TYREN,zzzzzz,8,12,zzzzzz
202001720,메만빅정10밀리그램(메만틴염산염),DM|10,|,0,15,zzzzzz
201908174,동구에페리손서방정(에페리손염산염),DKPEST,zzzzzz,10,15,zzzzzz
202002635,셀레넘정,ETX,M3,8,14,zzzzzz
201907232,스타로바정20mg(로수바스타틴칼슘),BCRV,20,10,14,zzzzzz
202002874,알루날서방캡슐0.4밀리그램(탐스로신염산염),ALTML,zzzzzz,9,14,분홍
202001635,마린티캡슐,마린티마린티,zzzzzz,9,8,노랑
202002515,자렐큐정2.5밀리그램(리바록사반),R,▽2.5,10,13,zzzzzz
201907215,스피드싹연질캡슐(아세트아미노펜),SPS,zzzzzz,8,12,zzzzzz
202000553,가스파모정20밀리그램(파모티딘),zzzzzz,47,10,15,zzzzzz
202000107,이치원캡슐(청위산),KBIW,zzzzzz,9,7,하양
202002885,타임알서방캡슐0.4밀리그램(탐스로신염산염),KBP0.4,zzzzzz,9,14,분홍
202002584,타미날서방캡슐0.4밀리그램(탐스로신염산염),TML0.4,zzzzzz,9,14,분홍
202002888,탐센서방캡슐0.4밀리그램(탐스로신염산염),MK0.4,zzzzzz,9,14,분홍
202002734,바이넥스탐스로신염산염서방정0.4밀리그램,BITS4,zzzzzz,10,15,zzzzzz
202004414,이엔큐플러스정,CrwEnQ,zzzzzz,10,12,zzzzzz
202001999,로사텍플러스에프정,DNN,LF,8,9,zzzzzz
202001712,로라엔정(디에노게스트(미분화)),zzzzzz,zzzzzz,10,15,zzzzzz
200301499,마그네스정,zzzzzz,zzzzzz,9,13,zzzzzz
201805041,리리베아캡슐25mg(프레가발린),DWBPGN25,zzzzzz,9,13,하양
202002641,스토큐정10밀리그램(라푸티딘),SQD,zzzzzz,10,15,zzzzzz
201908627,에페릭손SR서방정(에페리손염산염),EP75IH,zzzzzz,10,15,zzzzzz
202002068,본스칼엠정,CAVTS,zzzzzz,8,15,zzzzzz
202002871,프로탐스서방캡슐0.4밀리그램(탐스로신염산염),04,zzzzzz,9,14,분홍
201603324,가바스탄캡슐100mg(가바펜틴),PK100,zzzzzz,9,13,하양
201402369,신일겔정,SIG,|,10,15,zzzzzz
202002938,니코챔스정1밀리그램(바레니클린살리실산염),JV1,JHS,8,10,zzzzzz
202002939,니코챔스정0.5밀리그램(바레니클린살리실산염),JV05,JHS,8,15,zzzzzz
201905905,테노포정(테노포비르디소프록실푸마르산염),NBK,TF300,0,10,zzzzzz
201902057,바클펜정10밀리그램(바클로펜),DM,B,10,15,zzzzzz
201902614,마인트롤정(세인트존스워트80%메탄올건조엑스),D05,zzzzzz,10,11,zzzzzz
201902646,치지랜캡슐(디오스민),GJDIO,zzzzzz,9,15,하양
201903507,사포에스서방정(사르포그렐레이트염산염),HDP300,zzzzzz,9,15,zzzzzz
201603029,아이모사정(모사프리드시트르산염수화물),IP7,|,9,15,zzzzzz
201604568,테로신정(테라조신염산염수화물),LL|TS,zzzzzz,10,14,zzzzzz
201903543,벤클렉스타정10밀리그램(베네토클락스),V,10,10,13,zzzzzz
201903544,벤클렉스타정50밀리그램(베네토클락스),V,50,8,12,zzzzzz
201903542,벤클렉스타정100밀리그램(베네토클락스),V,100,8,13,zzzzzz
201605862,텔미로핀정80/5mg,Kb4,zzzzzz,8,15,zzzzzz
201606377,텔미로핀정40/10mg,Kb6,zzzzzz,8,15,zzzzzz
201903478,사렐SR정(사르포그렐레이트염산염),PK300,zzzzzz,9,15,zzzzzz
201701155,베노스타신캡슐(서양칠엽수종자50%에탄올건조엑스(4.5∼5.5→1)·덱스트린혼합물(100:10)),PKVPKV,zzzzzz,9,14,하양
201907205,알리가연질캡슐10밀리그램(알리트레티노인),DWI0,zzzzzz,8,11,zzzzzz
201907584,알레나온정10mg(에피나스틴염산염),AO,|,10,15,zzzzzz
201906564,사포그레정100밀리그램(사르포그렐레이트염산염),HIP,S|100,10,15,zzzzzz
201902353,피나세타정5밀리그램(피나스테리드),HIP,십자|,10,10,zzzzzz
201906528,프루펜비연질캡슐,YPF,zzzzzz,8,7,zzzzzz
202000319,파모텍스정20mg(파모티딘),G3,ET,10,15,zzzzzz
201804136,에소파졸정40밀리그램(에스오메프라졸마그네슘삼수화물),ES4,zzzzzz,8,14,zzzzzz
201804137,에소파졸정20밀리그램(에스오메프라졸마그네슘삼수화물),ES2,zzzzzz,8,14,zzzzzz
202000423,카나가바로틴캡슐400밀리그램(가바펜틴),PSGB400,zzzzzz,9,13,노랑
202000261,파모린정(파모티딘),FL,20,10,15,zzzzzz
201903551,신신쿠에티아핀정200밀리그램(쿠에티아핀푸마르산염),QE200,zzzzzz,10,15,zzzzzz
201903266,신신쿠에티아핀정100밀리그램(쿠에티아핀푸마르산염),QE100,zzzzzz,10,13,zzzzzz
201903640,신신메만틴정(메만틴염산염),S|M,|10,0,15,zzzzzz
201802995,타이맥스연질캡슐(아세트아미노펜),TYMAX,zzzzzz,8,12,zzzzzz
201901492,비라밸정,DzzzzzzWVLB,zzzzzz,8,12,zzzzzz
201706955,속크린에스정,T43,|,9,15,zzzzzz
201906968,더마톡연질캡슐10mg(알리트레티노인),DerI,zzzzzz,8,11,zzzzzz
201400957,라베프란정10밀리그램(라베프라졸나트륨),PU,21,10,13,zzzzzz
202002237,에리니토정5밀리그램(에베로리무스),zzzzzz,E9VS5,8,15,zzzzzz
202000243,푸라칸정50밀리그램(플루코나졸),MFL,50,9,14,zzzzzz
202001094,세네트정(세푸록심악세틸),RY,CF,9,15,zzzzzz
201903130,신신에스시탈로프람정10밀리그램(에스시탈로프람옥살산염),T|F,10,8,15,zzzzzz
201903129,신신에스시탈로프람정20밀리그램(에스시탈로프람옥살산염),T|F,20,8,15,zzzzzz
201309054,이모딘정(파모티딘),zzzzzz,F2,10,15,zzzzzz
202002250,포그렐서방정300밀리그램(사르포그렐레이트염산염),AC300,zzzzzz,9,15,zzzzzz
202002995,탐스올서방정0.4밀리그램(탐스로신염산염),DM,T4,10,15,zzzzzz
202002993,모사피드에스알정15밀리그램(모사프리드시트르산염수화물),M1,zzzzzz,8,14,zzzzzz
201906350,베아릴정4밀리그램(글리메피리드),|GL4,|,0,10,zzzzzz
201904552,로바트정20밀리그램(로수바스타틴칼슘),GH,R20,10,14,zzzzzz
201904551,로바트정10밀리그램(로수바스타틴칼슘),GH,R10,10,14,zzzzzz
201905300,록소핀정(록소프로펜나트륨),GH|LXP,zzzzzz,10,15,zzzzzz
201905341,레비스틴정(레바미피드),GHRB,zzzzzz,10,15,zzzzzz
201501269,올레타딘정(올로파타딘염산염),TUP,zzzzzz,10,14,zzzzzz
202002148,뉴빅사정(메만틴염산염),MH|10,|,0,15,zzzzzz
202002354,디너지아장용정,zzzzzz,zzzzzz,10,15,zzzzzz
201908179,세파클리어캡슐(세파클러수화물),CC,zzzzzz,9,10,하양
202000462,테살핀정80/5밀리그램,ΛUS,11,8,6,하양
202000463,테살핀정40/5밀리그램,ΛUS,12,8,6,하양
201905072,벤포벨지정,CKD,BF,8,12,zzzzzz
201904620,베시가드정5밀리그램(솔리페나신숙신산염),zzzzzz,5,10,13,zzzzzz
201904621,베시가드정10밀리그램(솔리페나신숙신산염),zzzzzz,I0,10,14,zzzzzz
201904634,오마프정(리마프로스트알파덱스),zzzzzz,OM,10,15,zzzzzz
201903259,브로립신정,BrS,zzzzzz,10,9,zzzzzz
201900838,노바스크정2.5밀리그램(암로디핀베실산염),NORVASC,2.5,4,15,zzzzzz
201904725,에리페손정50밀리그램(에페리손염산염),PL,E,10,15,zzzzzz
201904442,라베프란정20밀리그램(라베프라졸나트륨),PU,22,10,13,zzzzzz
201904753,아젤란틴정(아젤라스틴염산염),zzzzzz,AH,10,13,zzzzzz
201905068,에스프라졸정40밀리그램(에스오메프라졸마그네슘이수화물),zzzzzz,S4,8,14,zzzzzz
201904185,로사르정100mg(로사르탄칼륨),L100,zzzzzz,0,15,zzzzzz
201905364,리레카캡슐25mg(프레가발린),HTPGN25,zzzzzz,9,13,하양
201905365,리레카캡슐50mg(프레가발린),HTPGN50,zzzzzz,9,1,하양
201905428,본트로다캡슐50mg(디아세레인),HTBTR,zzzzzz,9,15,노랑
201901458,알레진정20밀리그램(에피나스틴염산염),2A,|,10,15,zzzzzz
201802983,아르테크정20밀리그램(아토르바스타틴칼슘수화물),Λ20,sr,10,15,zzzzzz
201602801,베라비타정,SL,zzzzzz,8,11,zzzzzz
201800300,디아셀캡슐50밀리그램(디아세레인),CLPDE1,zzzzzz,9,12,노랑
201908132,알잘정10밀리그램(아로티놀롤염산염),T,10,10,12,zzzzzz
201908003,알잘정5밀리그램(아로티놀롤염산염),T5,zzzzzz,10,15,zzzzzz
201906092,멘틴정(메만틴염산염),1|0,|,0,15,zzzzzz
200703870,글루스탑정(피오글리타존염산염),CL,15,10,15,zzzzzz
201903743,글루스탑정30밀리그램(피오글리타존염산염),CL,30,10,15,zzzzzz
201906875,셀미플러스정40/12.5밀리그램,CL,H40,10,15,zzzzzz
201906874,셀미플러스정80/12.5밀리그램,CL,H80,10,15,zzzzzz
202003142,모사윈에스알서방정15밀리그램(모사프리드시트르산염수화물),zzzzzz,zzzzzz,8,14,zzzzzz
202003785,무코사정(레바미피드),RK,zzzzzz,10,15,zzzzzz
202003744,팜시큐정(팜시클로비르),FC,zzzzzz,10,15,zzzzzz
202003850,치스돌플러스정,IY,C,10,12,zzzzzz
201906184,네비로스타정5/10밀리그램(네비보롤|로수바스타틴),EL,2|2,10,12,zzzzzz
202002988,모푸렌에스알정15밀리그램(모사프리드시트르산염수화물),M9,zzzzzz,8,14,zzzzzz
202004134,크바젯정10/20밀리그램,CZ3,zzzzzz,10,15,zzzzzz
202004132,크바젯정10/10밀리그램,CZ2,zzzzzz,10,15,zzzzzz
202004133,크바젯정10/5밀리그램,CZI,zzzzzz,10,15,zzzzzz
201901439,삼성메틸프레드니솔론정4밀리그램,SS4,십자|,10,15,zzzzzz
202002949,엔빅사정5밀리그램(아픽사반),NBK,5,8,14,zzzzzz
202002950,엔빅사정2.5밀리그램(아픽사반),NBK,2.5,10,12,zzzzzz
202000972,비짐프로정45밀리그램(다코미티닙수화물),zzzzzz,DCB45,10,10,zzzzzz
202000971,비짐프로정15밀리그램(다코미티닙수화물),zzzzzz,DCB15,10,10,zzzzzz
202000973,비짐프로정30밀리그램(다코미티닙수화물),zzzzzz,DCB30,10,10,zzzzzz
200704531,파세드정1mg(피나스테리드),zzzzzz,PSD1,6,14,zzzzzz
202004130,로타젯정10/5밀리그램,RZ1,zzzzzz,10,15,zzzzzz
202004131,로타젯정10/20밀리그램,RZ3,zzzzzz,10,15,zzzzzz
202004129,로타젯정10/10밀리그램,RZ2,zzzzzz,10,15,zzzzzz
202000515,뉴메틴미니연질캡슐(오메가zzzzzz3zzzzzz산에틸에스테르90),zzzzzz,zzzzzz,0,13,zzzzzz
201901797,하이실버도네정10밀리그램(도네페질염산염수화물),D|D,TT,10,13,zzzzzz
202002980,탐스케어서방정0.2밀리그램(탐스로신염산염),zzzzzz,T2,10,15,zzzzzz
202001393,메가엠미니연질캡슐2그램(오메가zzzzzz3zzzzzz산에틸에스테르90),zzzzzz,zzzzzz,0,13,zzzzzz
202004088,마그페롤플러스연질캡슐,Mg·PhPlus,zzzzzz,8,11,zzzzzz
201903022,레보발사정5/160밀리그램,AN,RB2,8,13,zzzzzz
201903023,레보발사정2.5/80밀리그램,AN,RB,10,12,zzzzzz
201903024,레보발사정2.5/160밀리그램,AN,RB1,8,12,zzzzzz
201905991,사포엠정100mg(사르포그렐레이트염산염),CP,S|100,10,15,zzzzzz
200101635,클래신정(클래리트로마이신),250,zzzzzz,8,9,zzzzzz
201906947,알리덤연질캡슐30밀리그램(알리트레티노인),AD3,zzzzzz,8,11,zzzzzz
201906797,판타릴정40밀리그램(판토프라졸나트륨세스키히드레이트),ΛJ4,zzzzzz,8,13,zzzzzz
201906798,판타릴정20밀리그램(판토프라졸나트륨세스키히드레이트),ΛJ2,zzzzzz,8,13,zzzzzz
201905927,아펜탈CR서방정(아세클로페낙),ΛJ,CR,9,15,zzzzzz
201907012,유니작캡슐10밀리그램(플루옥세틴염산염),10mgUNIZAC,zzzzzz,9,8,초록
201501057,클리로신정250mg(클래리트로마이신),CRC,zzzzzz,8,9,zzzzzz
201900986,디뉴펜정(덱시부프로펜),DFT,zzzzzz,9,15,zzzzzz
201905100,탐로딘서방캡슐0.2mg(탐스로신염산염),2DTLD,zzzzzz,9,12,하양
201907605,에릭손SR정(에페리손염산염),KJN75,zzzzzz,10,15,zzzzzz
201907290,카나가바로틴캡슐300밀리그램(가바펜틴),PSGB300,zzzzzz,9,13,노랑
201907289,카나가바로틴캡슐100밀리그램(가바펜틴),PSGB100,zzzzzz,9,15,하양
201906915,넥시텐정20mg(에스오메프라졸마그네슘삼수화물),KCJ,G9,10,14,zzzzzz
201906673,넥시텐정40mg(에스오메프라졸마그네슘삼수화물),KCJ,G10,10,14,zzzzzz
201907383,파마라사길린정(라사길린메실산염),ras1,|,10,15,zzzzzz
201902308,맥세비카정10/40밀리그램,MT,4,10,7,zzzzzz
201902139,맥세비카정5/40밀리그램,MF,4,10,13,zzzzzz
201904506,맥세비카정5/20밀리그램,MF,2,10,15,zzzzzz
201903572,엘푸록심정(세푸록심악세틸),CZO,zzzzzz,9,15,zzzzzz
201708638,제클리정250밀리그램(클래리트로마이신),CL250JI,zzzzzz,8,9,zzzzzz
202000060,비아틴정100밀리그램(시타글립틴염산염수화물),S100,UT,10,14,zzzzzz
202000310,마그탑파워연질캡슐,마그탑파워,zzzzzz,8,11,zzzzzz
202000464,테살핀정40/10밀리그램,ΛUS,13,8,6,하양
202003031,사포르SR정300밀리그램(사르포그렐레이트염산염),RY300,zzzzzz,9,15,zzzzzz
201307417,더이트라정(이트라코나졸고체분산체),MJ,ITR,10,15,zzzzzz
202003779,이탄돌플러스정,MTS,T,10,12,zzzzzz
202002907,모사리드서방정15밀리그램(모사프리드시트르산염수화물),MR,zzzzzz,8,14,zzzzzz
201706891,클로아핀캡슐,CLOASP,zzzzzz,9,12,주황
202003528,위엔싹에프정(파모티딘),WSF,|,10,8,zzzzzz
202003032,모사메드에스알정15밀리그램(모사프리드시트르산염수화물),MX,zzzzzz,8,14,zzzzzz
202002927,유리모큐정0.2밀리그램(데스모프레신아세트산염),UR2,|,10,15,zzzzzz
202002926,유리모큐정0.1밀리그램(데스모프레신아세트산염),UR1,|,8,15,zzzzzz
202001517,칼디원정,KD,CI,9,9,zzzzzz
202003034,가스프렌씨알정15밀리그램(모사프리드시트르산염수화물),KC,zzzzzz,8,14,zzzzzz
200904615,알벤졸정(알벤다졸),SS,|,9,12,zzzzzz
199200354,스피자임정,ΛPG,zzzzzz,9,9,zzzzzz
201904394,에스브론캡슐(아세브로필린),APGABP,zzzzzz,9,6,하양
201803188,시타빅구강부착정(아시클로버),AL21,zzzzzz,10,15,zzzzzz
202002894,하루로신서방캡슐0.4밀리그램(탐스로신염산염),DWT0.4,zzzzzz,9,14,분홍
202001895,센펜연질캡슐(나프록센),DzzzzzzWCP,zzzzzz,8,8,zzzzzz
202001905,파모톤정20밀리그램(파모티딘),Kb,F,10,15,zzzzzz
202002753,리바스타정2밀리그램(피타바스타틴칼슘),1,zzzzzz,10,15,zzzzzz
202003304,프리로탄정(로사르탄칼륨),zzzzzz,50,8,15,zzzzzz
202003174,텔미프리정80밀리그램(텔미사르탄),zzzzzz,T2,8,15,zzzzzz
202003100,텔미프리정40밀리그램(텔미사르탄),zzzzzz,T1,8,15,zzzzzz
202003254,카베론정(카르베딜롤),zzzzzz,2|5,10,15,zzzzzz
201802593,뉴티린정(콜린알포세레이트),SJN,zzzzzz,8,11,zzzzzz
202002872,탐스피드서방캡슐0.4밀리그램(탐스로신염산염),TAMSAMJIN,zzzzzz,9,14,분홍
199502365,그루타제정,GLT,zzzzzz,9,9,zzzzzz
201908080,이로스타정5밀리그램(로수바스타틴칼슘),ry,r5,10,12,zzzzzz
201904378,라토푸정(라푸티딘),ry,LF,10,15,zzzzzz
201908208,위앤정,TG,DT,9,15,zzzzzz
201501058,리센드정150밀리그램(리세드론산나트륨2.5수화물),YL,I50,8,10,zzzzzz
199502147,영풍독시사이클린정100밀리그램,YPH,|,10,13,zzzzzz
201501708,부광타다라필정20mg,B|K,T20,8,13,zzzzzz
202002190,푸졸캡슐150밀리그램(플루코나졸),FZOL150,zzzzzz,9,10,파랑
202001264,쿠에티나정25밀리그램(쿠에티아핀푸마르산염),IK,Q,10,14,zzzzzz
202002496,투엑스비쥬니어츄어블정,2XJ,zzzzzz,10,13,zzzzzz
202001046,알피티딘정20밀리그램(파모티딘),RPT,20,10,9,zzzzzz
202002873,케이탐스서방캡슐0.4밀리그램(탐스로신염산염),KTS0.4,zzzzzz,9,14,분홍
201907231,스타로바정5mg(로수바스타틴칼슘),BCRV,5,10,14,zzzzzz
202002457,에스벤서방정50밀리그램(데스벤라팍신벤조산염),MI1,zzzzzz,7,14,zzzzzz
202002458,에스벤서방정100밀리그램(데스벤라팍신벤조산염),MI2,zzzzzz,7,14,zzzzzz
198701585,바크론정5밀리그람(바클로펜),TJ|5,zzzzzz,10,15,zzzzzz
201403270,바사탄플러스정160/12.5밀리그램,zzzzzz,V16,8,7,zzzzzz
201403142,바사탄정80밀리그램(발사르탄),zzzzzz,V|5,10,14,zzzzzz
202000337,유유베노스민정600밀리그램(디오스민),YYCY,zzzzzz,10,14,zzzzzz
201503493,윕스정20밀리그램(타다라필),zzzzzz,20,5,13,zzzzzz
202003212,에스알파정,Sα,zzzzzz,10,6,zzzzzz
196500051,지엘타이밍정(카페인무수물),zzzzzz,T1E,6,13,zzzzzz
201908699,다나젠에페리손서방정(에페리손염산염),DE75,zzzzzz,10,15,zzzzzz
201210740,글로트라정(이트라코나졸고체분산체),KG,ITR,10,15,zzzzzz
202001903,도베스정(도베실산칼슘수화물),KG,D250,10,15,zzzzzz
202001565,센스민정(디오스민),IC6,zzzzzz,10,14,zzzzzz
202001934,라스토정10밀리그램(라푸티딘),zzzzzz,HCLF,10,15,zzzzzz
201906970,아나콕스캡슐100밀리그램(세레콕시브),AJU100,zzzzzz,9,15,하양
201907587,아셀렉스정2밀리그램(폴마콕시브),zzzzzz,zzzzzz,5,10,zzzzzz
201801211,프레탑캡슐150밀리그램(프레가발린),PG150FTL,zzzzzz,9,15,하양
200706538,리피테롤정(아토르바스타틴칼슘삼수화물),LR,10,10,15,zzzzzz
201904624,프레졸SR캡슐100mg(실로스타졸),C100,zzzzzz,9,15,하양
201904623,프레졸SR캡슐200mg(실로스타졸),C200,zzzzzz,9,15,하양
201906189,비씨텔미정40밀리그램(텔미사르탄),BC,T4,8,15,zzzzzz
201906188,비씨텔미정80밀리그램(텔미사르탄),BC,T8,8,15,zzzzzz
201907795,오스메드정,OSMED,|,8,11,zzzzzz
201903676,세레탈서방캡슐200밀리그램(실로스타졸),CL200,zzzzzz,9,15,하양
201903675,세레탈서방캡슐100밀리그램(실로스타졸),CL100,zzzzzz,9,15,하양
200701023,모나스틴정(피나스테리드),FI,zzzzzz,6,14,zzzzzz
201707053,아이모틴정20밀리그램(파모티딘),FZ3,zzzzzz,10,15,zzzzzz
201907803,경동파니틴정20밀리그램(파모티딘),FN,20,10,9,zzzzzz
201908719,라질렌정(라사길린메실산염),RST1,|,10,15,zzzzzz
201908720,라질렌정0.5밀리그램(라사길린메실산염),RST0.5,zzzzzz,10,15,zzzzzz
201904605,비백큐골드정,|,BG,9,11,zzzzzz
201907913,브이타민큐정,|,TM,9,11,zzzzzz
201902527,모아콜연질캡슐,모아콜,zzzzzz,8,7,zzzzzz
201902579,모아코프연질캡슐,모아코프,zzzzzz,8,13,zzzzzz
201907883,로멜라인장용정(브로멜라인),SK,zzzzzz,9,14,zzzzzz
201802417,록소포펜정(록소프로펜나트륨수화물),TUP,LP,10,14,zzzzzz
201901456,에피나온정20밀리그램(에피나스틴염산염),zzzzzz,|,10,15,zzzzzz
202004000,알픽스정5밀리그램(아픽사반),AC,5,8,14,zzzzzz
201903424,셀레록스캡슐100mg(세레콕시브),C100,zzzzzz,9,15,하양
201400401,엘로수바정20밀리그램(로수바스타틴칼슘(미분화)),JH,84,10,14,zzzzzz
201400402,엘로수바정10밀리그램(로수바스타틴칼슘(미분화)),JH,85,10,14,zzzzzz
201904604,비타마스정,zzzzzz,VMB,9,12,zzzzzz
200008571,자이복스정600밀리그람(리네졸리드),ZYV,600,8,15,zzzzzz
201904443,반젤리스정20밀리그램(에스오메프라졸마그네슘삼수화물),PU3,zzzzzz,10,14,zzzzzz
201904444,반젤리스정40밀리그램(에스오메프라졸마그네슘삼수화물),PU6,zzzzzz,10,14,zzzzzz
201903282,알피라베정20mg(라베프라졸나트륨),RP,20,10,13,zzzzzz
201803478,삼성베포타스틴정(베포타스틴베실산염),SS,1|0,10,15,zzzzzz
201902233,프레딘캡슐75밀리그램(프레가발린),TGP75,zzzzzz,9,11,하양
201902773,유니카민정(펠라고니움시도이데스11%에탄올건조엑스(5.5∼6.6→1)),UK,U,10,11,zzzzzz
201903494,사포란SR정300밀리그램(사르포그렐레이트염산염),SP300,zzzzzz,9,15,zzzzzz
202000108,애린쏙정(트리메부틴말레산염),SER,zzzzzz,10,15,zzzzzz
201906433,에스카정10/40밀리그램,zzzzzz,I|4,10,7,zzzzzz
201908117,조이락스정(아시클로버),TUP,200,10,10,zzzzzz
201905941,위더세프캡슐(세파드록실수화물),WUCEF,zzzzzz,9,7,노랑
202000480,올다운캡슐120밀리그램(오르리스타트),120,zzzzzz,9,10,파랑
201908418,휴도스캡슐(에르도스테인),HUVERD,zzzzzz,9,8,노랑
202000479,올다운캡슐60밀리그램(오르리스타트),60,zzzzzz,9,13,노랑
201908574,에이셋세미정,HT,ΛSM,9,13,zzzzzz
202000508,파마라사길린정0.5밀리그램(라사길린메실산염),ras,0|5,10,15,zzzzzz
202001212,파마설트랄린정100밀리그램(설트랄린염산염),KP|ST,100,9,15,zzzzzz
202001213,파마설트랄린정25밀리그램(설트랄린염산염),KP|ST,25,9,15,zzzzzz
201907830,미가펜에스연질캡슐(나프록센),미가펜S,zzzzzz,8,7,zzzzzz
198800776,이부펜정400mg(이부프로펜),TGIBS,zzzzzz,10,12,zzzzzz
202000257,슬램비타정,APG,zzzzzz,10,13,zzzzzz
201602688,비우미정,CP,1,9,15,zzzzzz
201908173,에페리스SR정(에페리손염산염),CP75,zzzzzz,10,15,zzzzzz
201903493,사포엠서방정300mg(사르포그렐레이트염산염),CPS300,zzzzzz,9,15,zzzzzz
201907256,텔로듀오정40/10밀리그램,CP,40/I0,8,10,zzzzzz
201907252,텔로듀오정80/5밀리그램,CP,80/5,8,14,zzzzzz
201907254,텔로듀오정80/10밀리그램,CP,80/I0,8,10,zzzzzz
201907253,텔로듀오정80/20밀리그램,CP,80/20,8,15,zzzzzz
201907257,텔로듀오정40/20밀리그램,CP,40/20,8,15,zzzzzz
201907255,텔로듀오정40/5밀리그램,CP,40/5,8,14,zzzzzz
201904244,가스모프정(모사프리드시트르산염이수화물),GHM,|,9,15,zzzzzz
202000214,리놀에스트로키(플루르비프로펜),KN·PHARM·,KN·PHARM·,0,15,zzzzzz
201908226,오스템아세클로페낙정,OAC,zzzzzz,10,15,zzzzzz
201903490,안플라그서방정300밀리그램(사르포그렐레이트염산염),YHS300,zzzzzz,9,15,zzzzzz
201906081,디아세인엠캡슐(디아세레인),MTSD50,zzzzzz,9,13,노랑
202001338,다모사정(모사프리드시트르산염수화물),DNN,M|O,9,15,zzzzzz
202003691,디에노정(디에노게스트(미분화)),NC,22,10,15,zzzzzz
202002604,프리렉틴장용정,zzzzzz,zzzzzz,10,15,zzzzzz
201507871,암로잘탄정5/100mg,HT,AST1,8,14,zzzzzz
202002884,탐소신서방캡슐0.4밀리그램(탐스로신염산염),TSR0.4,zzzzzz,9,14,분홍
202000415,그루리스정4밀리그램(글리메피리드),H|T,G|4,0,10,zzzzzz
202002024,알믹스정(메만틴염산염),P|M,|,0,15,zzzzzz
201902821,아세날CR정(아세클로페낙),SW,CR,9,15,zzzzzz
202002895,탐시원서방캡슐0.4밀리그램(탐스로신염산염),SILTS0.4,zzzzzz,9,14,분홍
200608273,베아스타정(레바미피드),DWB,RB,10,15,zzzzzz
202001463,다나젠파모티딘정20밀리그램,DFT,zzzzzz,10,9,zzzzzz
201903697,제이실로CR캡슐200mg(실로스타졸),JWPJ200,zzzzzz,9,15,하양
201903698,제이실로CR캡슐100mg(실로스타졸),JWPJ100,zzzzzz,9,15,하양
201902546,레보푸정60밀리그램(레보드로프로피진),DM,LP,10,15,zzzzzz
201903652,제이레탈CR캡슐200mg(실로스타졸),JWSCCR,zzzzzz,9,15,하양
201903651,제이레탈CR캡슐100mg(실로스타졸),JWSCCC,zzzzzz,9,15,하양
201903688,대웅실로스타졸서방캡슐200밀리그램,DWBC200,zzzzzz,9,15,하양
201903687,대웅실로스타졸서방캡슐100밀리그램,DWBC100,zzzzzz,9,15,하양
201901887,텔미베타정40밀리그램(텔미사르탄),T4,DWB,10,15,zzzzzz
201901888,텔미베타정80밀리그램(텔미사르탄),T8,DWB,10,15,zzzzzz
201902334,텔미베타플러스정80/12.5밀리그램,T8+,DWB,10,15,zzzzzz
201902333,텔미베타플러스정40/12.5밀리그램,T4+,DWB,10,15,zzzzzz
201903679,실로탄서방캡슐200밀리그램(실로스타졸),HNCZ2,zzzzzz,9,15,하양
201903680,실로탄서방캡슐100밀리그램(실로스타졸),HNCZ1,zzzzzz,9,15,하양
201903622,몬테로츄정5밀리그램(몬테루카스트나트륨),HN,5,10,14,zzzzzz
201903604,휴프졸캡슐30밀리그램(란소프라졸과립),HUCLAN30,zzzzzz,9,15,하양
201903309,제이페질정10mg(도네페질염산염수화물),KCJA4,|,10,13,zzzzzz
201800488,엘사반정5밀리그램(아픽사반),SJ,5,8,14,zzzzzz
201800487,엘사반정2.5밀리그램(아픽사반),SJ,2½,10,13,zzzzzz
202002553,아카펜정,ASG,zzzzzz,10,14,zzzzzz
202001860,모릭스캡슐15밀리그램(멜록시캄),PNXMX15,zzzzzz,9,9,노랑
202002220,유한라푸티딘정10밀리그램,LF,YH,10,15,zzzzzz
201804934,본디콜정,JI,BD3,8,14,zzzzzz
201307536,아톨바정10밀리그램(아토르바스타틴칼슘삼수화물),PL,10,10,15,zzzzzz
201904801,로수틴엠정20mg(로수바스타틴칼슘),MTS,2,10,14,zzzzzz
201705493,티스탑에프캡슐,CUTSF,zzzzzz,9,13,노랑
200103187,비그만정(방풍통성산건조엑스),BG,zzzzzz,10,9,zzzzzz
201906544,엘도텐캡슐(에르도스테인),JIERD,zzzzzz,9,8,노랑
201901494,이토프로정(이토프리드염산염),MDS,IT,10,15,zzzzzz
201907346,니자티드정150밀리그램(니자티딘),NZT150,zzzzzz,10,13,zzzzzz
201907631,원픽사반정5밀리그램(아픽사반),HN,5,8,14,zzzzzz
201907632,원픽사반정2.5밀리그램(아픽사반),HN,5/2,10,13,zzzzzz
201907971,기네프정(은행엽건조엑스),KBP,zzzzzz,10,9,zzzzzz
201907970,기네프정80밀리그램(은행엽건조엑스),KBP,G|80,9,9,zzzzzz
201905920,알티에스정480밀리그램(알티옥트산트로메타민염),zzzzzz,RT,9,9,zzzzzz
201308374,카디나정(칼리디노게나제),CV,O,10,7,zzzzzz
