id,name,front,back,shape,color,색상뒤
201906415,세클리캡슐(세파클러수화물),KTMCF,-,9,10,하양
202001268,폴라징크정(폴라프레징크),CV,P,10,15,-
201905574,쓱조인정,SP,S,8,11,-
201908109,씨큐로바이정(시프로플록사신염산염수화물),,250,10,15,-
202001405,멜라탄서방정2밀리그램(멜라토닌),J2,-,10,15,-
201902252,디멘케어정10밀리그램(도네페질염산염일수화물),SIL,DT|10,10,13,-
201902251,디멘케어정5밀리그램(도네페질염산염일수화물),SIL,DT|5,10,15,-
198200131,후루테날캡슐(소브레롤),IDFLT,-,9,8,연두
201903265,신신쿠에티아핀정25밀리그램(쿠에티아핀푸마르산염),QE,25,10,14,-
202000918,라파로벨정0.5밀리그램(시롤리무스),0.5mg,-,5,13,-
201903624,가바텐캡슐300밀리그램(가바펜틴),GB300DN,-,9,13,노랑
201903623,가바텐캡슐100밀리그램(가바펜틴),GB100DN,-,9,15,하양
202000988,도베진정250밀리그램(도베실산칼슘수화물),D250,2D,10,15,-
201902173,토맥스정25밀리그램(토피라메이트),TX,25,10,13,-
200500849,헤라신정250밀리그램(클래리트로마이신),DSCL,-,8,13,-
201903503,사포그서방정(사르포그렐레이트염산염),2D300,-,9,15,-
201902281,징코휴정80밀리그램(은행엽건조엑스),80,-,10,8,-
201903649,실로스서방캡슐100밀리그램(실로스타졸),INTC06,-,9,15,하양
201903650,실로스서방캡슐200밀리그램(실로스타졸),INTC07,-,9,15,하양
201903477,안플리트서방정300밀리그램(사르포그렐레이트염산염),I∩I300,-,9,15,-
201905685,에페릴엠SR서방정(에페리손염산염),MJ6,-,10,15,-
201905621,에피손SR서방정(에페리손염산염),PSR,-,10,15,-
201905623,대우에페리손SR서방정75mg(에페리손염산염),EP75,-,10,15,-
201905855,로바테롤정5mg(로수바스타틴칼슘),,r5,10,13,-
201904599,씨독심정(세프포독심프록세틸),ISP,I00,10,15,-
201900595,스틴투엑스정(애엽95%에탄올연조엑스(20→1)),PU,90,9,9,-
199304470,징카민정40mg(은행엽건조엑스)(수출명:징카프란정),-,Z40,10,9,-
201904346,징카민정80mg(은행엽건조엑스),YJ,Z80,9,9,-
200502447,쿨정,alpha,|,9,9,-
201904825,에스라정(방풍통성산건조엑스(4.6→1)),CSV,-,10,9,-
201902774,신신콜린알포세레이트연질캡슐,CLA,-,8,11,-
201902235,코자뉴정50mg(로사르탄칼륨),CZ,L50,8,15,-
201107222,텔미트렌정80밀리그램(텔미사르탄),T2,|,8,15,-
201901223,프로스탈정50밀리그램(실로스타졸),DC,P,10,15,-
201906878,하루로신서방캡슐0.2밀리그램(탐스로신염산염),DWT0.2,-,9,12,하양
201307002,대웅바이오아토르바스타틴정10밀리그램(아토르바스타틴칼슘삼수화물),DWB,10,10,15,-
201900849,뉴라베정20mg(라베프라졸나트륨),CU,20,10,12,-
201801860,에소듀오정20/800밀리그램,ESDU20,-,8,14,-
201803841,휴비안트플러스디정,,BZD,8,14,-
201906106,휴론틴캡슐300밀리그램(가바펜틴),HRT300,-,9,13,노랑
202002913,세프바정(세프포독심프록세틸),RY,C,10,15,-
201800212,에스노펜정(아세클로페낙),SUSN,-,10,15,-
202001785,에큐민정25밀리그램(쿠에티아핀푸마르산염),EQ,25,10,14,-
202001786,에큐민정100밀리그램(쿠에티아핀푸마르산염),EQ100,-,10,13,-
202001787,에큐민정200밀리그램(쿠에티아핀푸마르산염),EQ200,-,10,15,-
201003484,트루바다정,GILEAD,701,8,10,-
202001554,코자미연질캡슐(디펜히드라민염산염),CZM,-,8,4,-
202004872,소겐큐정,CVP,-,8,15,-
202003068,올편제에스정,OPS,-,9,9,-
201309561,아트크렐정(클로피도그렐황산염),,CL,10,14,-
202003969,올메스타정20/10밀리그램,20/10,-,10,15,-
202003970,올메스타정20/5밀리그램,20/5,-,10,15,-
202002229,휴메가미니연질캡슐2그램(오메가-3-산에틸에스테르90),-,-,0,13,-
201603599,아미펜정,alpha,|,9,10,-
202002990,모사프라딘서방정15밀리그램(모사프리드시트르산염수화물),D1,-,8,14,-
202003967,올메스탄듀오정20/5밀리그램,DC20RO5,-,10,15,-
202003968,올메스탄듀오정20/10밀리그램,DC20RO10,-,10,15,-
201903390,디프세틴캡슐20밀리그램(플루옥세틴염산염),HNP20mg,-,9,9,노랑
201903389,디프세틴캡슐10밀리그램(플루옥세틴염산염),HNP10mg,-,9,9,연두
202002992,모사엔에스알정15밀리그램(모사프리드시트르산염수화물),KH,-,8,14,-
202002870,프로탐스서방캡슐0.2밀리그램(탐스로신염산염),02,-,9,12,하양
202002877,탐피론서방캡슐0.4밀리그램(탐스로신염산염),NKTP04,-,9,14,분홍
201902160,페노딜정160밀리그램(페노피브레이트),ΛJU,I60,0,15,-
201901839,아주셀론캡슐3밀리그램(리바스티그민타르타르산염),AJU3mg,-,9,12,주황
201902605,모사피딘정(모사프리드시트르산염수화물),,11,9,15,-
201902897,동성아젤라스틴정(아젤라스틴염산염),DSEAZ,-,10,13,-
201404893,일양바이오라니티딘정75밀리그램(라니티딘염산염),IB,5,3,14,-
201904215,마하펜연질캡슐(아세트아미노펜),마하펜,-,8,12,-
201902307,록시칸정(록시트로마이신),Kb,ROX,10,15,-
201904671,오마코미니연질캡슐2그램(오메가-3-산에틸에스테르90),-,-,0,13,-
201903605,에프라졸정40밀리그램(에스오메프라졸마그네슘삼수화물),FRZ4,-,8,14,-
201804877,아트밍캡슐,KCJARTMING,-,9,8,노랑
201902552,제이페시아정1mg(피나스테리드),KCJ,J1,6,14,-
201904428,세비디핀에이치씨티정5/20/12.5밀리그램,S1,SIL,10,14,-
201904429,세비디핀에이치씨티정5/40/12.5밀리그램,S2,SIL,10,13,-
201904554,모사미르정(모사프리드시트르산염수화물),OEO,M,9,10,-
201405501,아세란캡슐200밀리그램(아세틸시스테인),WhiteACL,-,9,10,파랑
201903151,리콜린정400밀리그램(콜린알포세레이트),-,RC,8,12,-
201904474,크라맥스정625밀리그램(아목시실린-클라불란산칼륨(4:1)),CLX,D|S,9,15,-
201901457,알러지논정20밀리그램(에피나스틴염산염),JI,|,10,15,-
201906183,네비로스타정5/20밀리그램(네비보롤|로수바스타틴),EL,2|3,10,15,-
201906185,네비로스타정2.5/10밀리그램(네비보롤|로수바스타틴),EL,1|2,10,15,-
200809337,에드파정10밀리그램(에스시탈로프람옥살산염),E|C,10,8,15,-
201905622,아페손SR서방정(에페리손염산염),AFS75,-,10,15,-
200702892,웰인캡슐(은교산),WLNWLN,-,9,11,갈색
201600357,오크맥틴정625밀리그램(아목시실린·클라불란산칼륨(4:1)),RP,625,8,15,-
201908218,클리비오정(클래리트로마이신),,CC,8,13,-
201907361,팜스로신서방캡슐0.2mg(탐스로신염산염),KCJJ3,-,9,12,하양
202000692,임팩칸연질캡슐,NEX,-,8,11,-
201908614,미가펜이브연질캡슐,미가펜E,-,8,7,-
202000474,시슬린연질캡슐(밀크시슬열매건조엑스),S350,-,8,8,-
201903008,세파원캡슐500밀리그램(세파드록실수화물),CF1,-,9,11,하양
201905097,디멘페질정23밀리그램(도네페질염산염수화물),D.W.D,23,10,14,-
200806269,코플렉스정80/12.5mg,hw,84,8,14,-
202001548,글라비스정1000밀리그램(메트포르민염산염),K|J,I0|00,9,15,-
202001033,라이트도베실정250밀리그램(도베실산칼슘수화물),KCJ,G12,10,15,-
201908596,엘피온정25밀리그램(디에틸프로피온염산염),,25,9,15,-
202002258,도네쿨정5밀리그램(도네페질염산염수화물),SU,5,10,13,-
202001088,케이팜시어정250밀리그램(팜시클로비르),KF2,-,10,15,-
202000385,부포닌정5밀리그램(부스피론염산염),2D,05,8,15,-
202000386,부포닌정10밀리그램(부스피론염산염),2D,|10,8,15,-
201908562,시노타딘연질캡슐(로라타딘),HCT,-,8,10,-
202002166,라파부틴정100밀리그램(트리메부틴말레산염),G|13,LPT,10,15,-
202000624,엑토린정30밀리그램(피오글리타존염산염),NKA,30,10,15,-
201908709,팜카딘정20밀리그램(파모티딘),CU,-,10,15,-
202002383,코트리나캡슐,부광코트리나,-,9,10,파랑
201907718,다나젠실로스타졸서방캡슐100mg,DNNC100,-,9,15,하양
202001048,아세클로디드정(아세클로페낙),DID,ACF,10,15,-
201905369,딜라텐정12.5밀리그램(카르베딜롤),NP,I2.5,10,14,-
201905923,딜라텐정25밀리그램(카르베딜롤),NP,2|5,10,15,-
201901823,렉사모정10밀리그램(에스시탈로프람옥살산염),X|A,-,8,15,-
201902006,옵티노즈연질캡슐,OTNZ,-,8,13,-
201901490,옵티코프연질캡슐,OTCF,-,8,10,-
201903475,안블록서방정300mg(사르포그렐레이트염산염),GJSR,-,9,15,-
201902812,휴트렌정60밀리그램(애엽95%에탄올연조엑스(20→1)),HUC,60,8,9,-
201908211,리피컷캡슐120밀리그램(오르리스타트),DWBLIPICUT120,-,9,10,파랑
201908210,리피컷캡슐60밀리그램(오르리스타트),DWBLIPICUT60,-,9,13,노랑
201906967,알리덤연질캡슐10밀리그램(알리트레티노인),ADI,-,8,11,-
201906992,듀오스타정40/5밀리그램,CLTR,40/5,8,14,-
201804840,폴민정(폴산),HT,M,10,13,-
201902594,모모페시아정1밀리그램(피나스테리드),1,,6,14,-
201904169,세악틸정(세푸록심악세틸),CT,-,9,15,-
202000954,에페노서방정(에페리손염산염),2DEPN,-,10,15,-
201404512,아리펜정(아세클로페낙),Λ,ΛF,10,15,-
202001664,삼남파모티딘정20밀리그램,OEO,P,10,15,-
201908165,유렉트정1밀리그램(라사길린메실산염),YY,1,10,15,-
202002377,텔미실산정80/5밀리그램,-,NB3,8,15,파랑
202002376,텔미실산정40/5밀리그램,-,NB1,8,15,파랑
201908698,엔리손SR서방정(에페리손염산염),NBK75,-,10,15,-
202003052,알레피논정(에피나스틴염산염),,1|1,10,15,-
202004350,이클린플러스정,TGECL+,-,10,12,-
201906791,세바코에이치씨티정10/40/12.5밀리그램,ΛJ3,-,10,14,-
201906789,세바코에이치씨티정5/40/12.5밀리그램,ΛJ2,-,10,12,-
201906790,세바코에이치씨티정5/20/12.5밀리그램,ΛJ1,-,10,14,-
201908280,바이모정5밀리그램(미녹시딜),-,M|5,10,15,-
201906963,팜씨원정250mg(팜시클로비르),FC,250,10,15,-
201906214,벤포빅정,VBT,-,8,7,-
201706382,콘파워600정,CON,-,8,11,-
201705576,스토마제정,NY2,-,9,9,-
201901455,유니에피정20밀리그램(에피나스틴염산염),U2,|,10,15,-
201908059,실디나연질캡슐(밀크시슬열매건조엑스),LDN,-,8,11,-
201908448,프리에나연질캡슐,FENdk,-,8,12,-
201905286,이티민정80밀리그램(은행엽건조엑스),EN2,G|80,9,9,-
200706385,토바스트정20밀리그램(아토르바스타틴칼슘삼수화물),HM,2|0,8,13,-
200801352,토바스트정10밀리그램(아토르바스타틴칼슘삼수화물),HM,10,8,13,-
201110505,토바스트정40밀리그램(아토르바스타틴칼슘삼수화물),HM,4|0,8,13,-
201903162,오스칼로정2밀리그램(프루칼로프라이드숙신산염),ΛUK,42,10,14,-
201903161,오스칼로정1밀리그램(프루칼로프라이드숙신산염),ΛUK,41,10,15,-
201908625,에펜서방정(에페리손염산염),AEPSR,-,10,15,-
201906975,세타펜8시간이알서방정650밀리그램(아세트아미노펜),CEH,-,8,15,-
201908298,도네페즈정10밀리그램(도네페질염산염수화물),ZH,10,10,13,-
201908299,도네페즈정5밀리그램(도네페질염산염수화물),ZH,5,10,13,-
202002908,바이모틴에스알정15밀리그램(모사프리드시트르산염수화물),BN,-,8,14,-
202001434,가바렉스캡슐100mg(가바펜틴),CP100,-,9,15,하양
201905484,뮤리손SR서방정(에페리손염산염),MX,-,10,15,-
200001634,세진정(세티리진염산염),TS,L2,9,15,-
201707302,프리엔에프연질캡슐(나프록센),PRF,-,8,13,-
201801233,벨포로츄어블정(수크로제이철옥시수산화물),PA500,-,10,11,-
200003173,레썰피드정(레보설피리드),,25,10,15,-
201901052,듀크라정625밀리그램(아목시실린-클라불란산칼륨(4:1)),LCB,625,9,15,-
201902151,레보바이정250밀리그램(레보플록사신수화물),L250,-,8,14,-
200808462,덱시원연질캡슐(덱시부프로펜),덱시원,-,8,8,-
201902819,아세민CR정(아세클로페낙),PU,CR,9,15,-
201902439,유로펜타정500mg(레보플록사신수화물),LF5,-,9,14,-
201902183,토라메이트정25mg(토피라메이트),R|P,25,10,15,-
201900830,이소투정2밀리그램(이르소글라딘말레산염),CXP,24,10,15,-
201900829,이소투정4밀리그램(이르소글라딘말레산염),CXP,2|5,10,15,-
201902533,인티진정(레보세티리진염산염),2D,5,8,15,-
201903626,미니스정0.2밀리그램(데스모프레신아세트산염),EK2,|2,10,15,-
201902860,미니스정0.1밀리그램(데스모프레신아세트산염),EK2,|1,8,15,-
201902355,뉴론텍캡슐300밀리그램(가바펜틴),SHPNRT300,-,9,13,노랑
201902354,뉴론텍캡슐100밀리그램(가바펜틴),SHPNRT100,-,9,15,하양
201901935,세파시드캡슐(세파클러수화물),SHPCFC,-,9,10,하양
201900333,삼성로수바스타틴정20밀리그램(로수바스타틴칼슘),SS,R20,10,14,-
201501422,몬카루스정10밀리그램(몬테루카스트나트륨),,M10,7,12,-
201702201,소울큐정5밀리그램(솔리페나신숙신산염),Q5,,10,15,-
201005127,몬테루칸속붕해정4밀리그램(몬테루카스트나트륨),IDm,-,8,15,-
201507287,인후렉신캡슐(은교산),경남인후렉신,-,9,7,노랑
202001424,메가골드백정,|,MG,9,11,-
202000477,파모스정20밀리그램(파모티딘),PU,20,10,15,-
202002881,탐로스서방캡슐0.4밀리그램(탐스로신염산염),KGPC35,-,9,14,분홍
202000797,소부날에이정,JYSΛ,-,8,15,-
202002879,탐스렌서방캡슐0.4밀리그램(탐스로신염산염),NBK0.4,-,9,14,분홍
202000452,가바메드캡슐25밀리그램(프레가발린),NBK25,-,9,13,하양
202000453,가바메드캡슐50밀리그램(프레가발린),NBK50,-,9,1,하양
202001141,실렌타서방캡슐200밀리그램(실로스타졸),NBKS200,-,9,15,하양
202001142,실렌타서방캡슐100밀리그램(실로스타졸),NBKS100,-,9,15,하양
202001669,세비콕캡슐200밀리그램(세레콕시브),NBK200,-,9,15,하양
202001668,세비콕캡슐100밀리그램(세레콕시브),NBK100,-,9,15,하양
201906349,록소프로정(록소프로펜나트륨수화물),,-,10,15,-
201006534,화일알벤다졸정,ONE,-,9,12,-
202002217,유렉트정0.5밀리그램(라사길린메실산염),YY,5,10,15,-
202001470,엠지멕스플러스연질캡슐,MGMP,-,8,11,-
202002991,모사드린서방정15밀리그램(모사프리드시트르산염수화물),Y9,-,8,14,-
202000478,라포덴정10밀리그램(라푸티딘),2D,LP,10,15,-
202000487,이바틴정2밀리그램(피타바스타틴칼슘),2D,E|N,10,14,-
202002878,탐로딘서방캡슐0.4밀리그램(탐스로신염산염),2DTLD4,-,9,14,분홍
201905654,오메나정40밀리그램(에스오메프라졸마그네슘삼수화물),GH4,-,8,14,-
201905655,오메나정20밀리그램(에스오메프라졸마그네슘삼수화물),GH2,-,8,14,-
201801005,엘리반정2.5밀리그램(아픽사반),2½,AJU,10,13,-
201902150,듀오다인세미정,DDS,KMP,9,13,-
201900679,암베스크정5mg(암로디핀베실산염),A|B,5,6,15,-
201901029,레피스타정(레바미피드),RST,-,10,15,-
201900602,크레라토정10mg(로수바스타틴칼슘),CRV,10,10,14,-
201902220,에어페낙CR정(아세클로페낙),DC,CR,9,15,-
201902023,브로세린캡슐100밀리그램(아세브로필린),DCACB,-,9,6,하양
201901624,디옥시드에이취알정600밀리그램(티옥트산),DC,HR,9,9,-
201902344,록씨원정(록시트로마이신),DWP,ROX,10,15,-
201901723,세파난정(세프포독심프록세틸),JWS,C,10,15,-
201902857,삐콤씨파워정,YH,BD,8,11,-
201903452,독립메틸프레드니솔론정,,MP,10,15,-
201801540,비보티프캡슐(경구용장티푸스백신),VivotifVivotif,-,9,14,하양
201902410,니자드캡슐150밀리그램(니자티딘),2DNZT,-,9,13,노랑
201903683,실로딜서방캡슐100밀리그램(실로스타졸),HLC100,-,9,15,하양
201903684,실로딜서방캡슐200밀리그램(실로스타졸),HLC200,-,9,15,하양
201902818,아엔탈CR정(아세클로페낙),JY,CR,9,15,-
201800572,텔미온정80밀리그램(텔미사르탄),HK,T80,8,15,-
201800785,텔미온정40밀리그램(텔미사르탄),HK,T40,8,15,-
201405006,알비트정,PU14,-,10,15,-
201903480,안포디필서방정(사르포그렐레이트염산염),PU300,-,9,15,-
201908167,파모티린정20밀리그램(파모티딘),WF,-,10,15,-
201906521,굿트라셋세미정,DM,T2Λ,9,13,-
201906900,크로원정10mg(로수바스타틴칼슘),DNNRS,10,10,14,-
201906901,크로원정5mg(로수바스타틴칼슘),DNNRS,5,10,12,-
201907911,듀오박탐정500밀리그램(아목시실린·설박탐피복실),AS,KG,8,15,-
201903597,오스네콜정(베타네콜염화물),AUK,38,10,9,-
201907927,브로멜자임장용정(브로멜라인),KJ,-,9,14,-
201902827,버제니오정150밀리그램(아베마시클립),150,,8,13,-
201902826,버제니오정100밀리그램(아베마시클립),100,,8,15,-
201902825,버제니오정50밀리그램(아베마시클립),50,,8,12,-
201308057,클래씨드정250밀리그램(클래리트로마이신),YJCL,-,8,9,-
201901894,클로윈정(클로피도그렐황산염),CXP,13,10,14,-
202003038,브이알정20/80밀리그램,R3,V1,10,7,-
202003040,브이알정10/160밀리그램,R2,V2,8,14,-
202003039,브이알정10/80밀리그램,R2,V1,10,14,-
202003037,브이알정5/80밀리그램,R1,V1,10,13,-
202002974,리페리달정3밀리그램(리스페리돈),TH3|,-,9,13,-
202004012,리페리달정2밀리그램(리스페리돈),TH2|,-,9,12,-
202004011,리페리달정1밀리그램(리스페리돈),TH1|,-,9,15,-
202002975,리페리달정0.5밀리그램(리스페리돈),THH|,-,9,7,-
202002735,탐수로신서방정0.4밀리그램(탐스로신염산염),TUS,-,10,15,-
202003379,디세린캡슐(디아세레인),1,-,9,15,노랑
202003376,피나시드정5밀리그램(피나스테리드),,2,0,10,-
201900332,삼성로수바스타틴정10밀리그램(로수바스타틴칼슘),SS,R10,10,14,-
201900331,삼성로수바스타틴정5밀리그램(로수바스타틴칼슘),SS,R5,10,13,-
201905845,란소큐캡슐15mg(란소프라졸),WhiteLSQ15,-,9,15,하양
201901233,코스피손정(에페리손염산염),CM,-,10,15,-
201800144,플라비토르정(클로피도그렐황산수소염),,51,10,14,-
201904497,사프리드정(모사프리드시트르산염수화물),D|S,GT,9,15,-
201905297,한풍이진탕정(단미엑스혼합제),H40,-,9,13,-
201905928,뮤렉신서방정(에페리손염산염),MRX,-,10,15,-
201802989,리리카CR서방정82.5밀리그램(프레가발린),,PGN82.5,0,10,-
200611007,라베톤정20밀리그람(라베프라졸나트륨),AG20,-,10,13,-
201903190,메프레정4mg(메틸프레드니솔론),sr,|,8,15,-
201902148,클래정250mg(클래리트로마이신),CLA,250,8,9,-
201105106,액티큐정,TI,-,10,9,-
201900597,아르틸렌투엑스정(애엽95%에탄올연조엑스(20→1)),KP,90,9,9,-
201707668,아자비오정25밀리그램(아자티오프린),P|B,25,10,9,-
201905550,진코란정120mg(은행엽건조엑스),-,GK,10,8,-
201900973,에스티렌투엑스정(애엽95%에탄올연조엑스(20→1)),,90,9,9,-
201906270,로사르플러스에프정,LPF,-,8,9,-
201502447,아하쿨듀오정500mg(아목시실린·클라불란산칼륨[7:1]),AB,500,8,15,-
201906879,오스톡연질캡슐30밀리그램(알리트레티노인),ΛUK40,-,8,11,-
201907198,오스톡연질캡슐10밀리그램(알리트레티노인),ΛK39,-,8,11,-
201906326,엘드로캡슐(에르도스테인),SWED,-,9,8,노랑
201905280,아씨엠정200mg(아시클로버),MTS,4,10,10,-
201903375,탐술엠캡슐0.2밀리그램(탐스로신염산염),mts0.2,-,9,12,하양
201903408,레바엠정(레바미피드),MTS,1,10,15,-
201905099,아세트엠8시간이알서방정650밀리그램(아세트아미노펜),MTS,3,8,15,-
201906074,클래리마신정500mg(클래리트로마이신),MTS500,-,8,9,-
201906242,로수틴엠정5mg(로수바스타틴칼슘),MTS,5,10,12,-
201908146,이지렉트정1.0밀리그램(라사길린메실산염),MJ,1,10,15,-
201908145,이지렉트정0.5밀리그램(라사길린메실산염),MJ0.5,-,10,15,-
201902411,멜록시카캡슐7.5밀리그램(멜록시캄),XC,-,9,9,연두
201902399,푸루코날정150밀리그램(플루코나졸),FCZ,150,8,14,-
201902153,글리메피릴정2mg(글리메피리드),GM|2,|,0,10,-
200301098,파모스터정20밀리그램(파모티딘),DC,-,10,9,-
201901573,써큐탈정,DC,|,8,9,-
201907304,실로탈서방캡슐200밀리그램(실로스타졸),NS200,-,9,15,하양
201907303,실로탈서방캡슐100밀리그램(실로스타졸),NS100,-,9,15,하양
201908157,오파로스트정(리마프로스트알파덱스),OPA,-,10,15,-
201207486,크래마정250밀리그램(클래리트로마이신),KPPCRM,-,8,9,-
201907139,아르티딘캡슐150밀리그램(니자티딘),NZT,-,9,11,노랑
201801006,엘리반정5밀리그램(아픽사반),5,AJU,8,14,-
201007774,칸데로탄플러스정,C|ID,-,9,15,-
201904305,아로나민케어디엠정,Aro-DM,-,8,14,-
201805362,리모날정1밀리그램(피나스테리드),PK,-,6,14,-
201902613,에스바핀정(에스암로디핀베실산염2.5수화물),SI,|,0,13,-
201901920,라프린정10밀리그램(라베프라졸나트륨),R2,TG,10,13,-
201901743,라프린정20밀리그램(라베프라졸나트륨),R1,TG,10,13,-
201901434,텔디핀정80/5밀리그램(텔미사르탄| 암로디핀베실산염),TP1,-,8,10,하양
201901435,텔디핀정40/5밀리그램(텔미사르탄| 암로디핀베실산염),TP2,-,8,10,하양
201507475,쎄레스콕캡슐200mg(세레콕시브),TGCX200,-,9,15,하양
201504050,로자스카정5/50밀리그램,UB,AML,9,15,-
201904502,브로나제장용정(브로멜라인),MJ11,-,10,14,-
201903465,레바뉴정(레바미피드),RN,CU,10,15,-
201904808,시암로핀정10밀리그램(암로디핀베실산염),C|10,CT,6,15,-
201906396,팜톡연질캡슐30밀리그램(알리트레티노인),DCA30,-,8,11,-
201905329,다이아세린캡슐(디아세레인),DC50,-,9,15,노랑
201904653,코감콜캡슐,KBCC,-,9,12,하양
201904565,경방황련해독탕정(단미엑스혼합제),KB,46,9,11,-
201900685,파비스아픽사반정2.5밀리그램,PK,2½,10,13,-
201900684,파비스아픽사반정5밀리그램,PK,5,8,14,-
201904230,데카르탄정16밀리그램(칸데사르탄실렉세틸),DC|I6,,10,14,-
201904229,데카르탄정8밀리그램(칸데사르탄실렉세틸),DC|8,,10,14,-
201907013,유니작캡슐20밀리그램(플루옥세틴염산염),20mgUNIZAC,-,9,9,노랑
198801531,뮤테란캡슐100밀리그램(아세틸시스테인),HanwhaMUC100,-,9,8,초록
201906688,소렉신캡슐(구풍해독탕),KBSR,-,9,2,하양
201506541,올앳스정100밀리그램(실데나필시트르산염),,|,5,9,-
201502237,록시템정(록시트로마이신),RXT,,10,15,-
201903592,사포라리SR정(사르포그렐레이트염산염),SPR300,-,9,15,-
201905506,글리밀엠정2/500mg,,2|5,9,15,-
201908489,라비론정(티볼론),T|I,LR,10,15,-
200204384,클로닉정125밀리그램(클로닉신리시네이트),HIP,I25,9,14,-
201907420,시로스타서방캡슐200밀리그램(실로스타졸),MKAC200,-,9,15,하양
201907308,라피드정(레바미피드),SU,100,10,15,-
202000498,오바램정50밀리그램(실데나필시트르산염),BR,5|0,5,9,-
202000499,오바램정100밀리그램(실데나필시트르산염),BR,|,5,9,-
202001760,파모텍스정10밀리그램(파모티딘),ET,-,10,8,-
202001791,도바토정,SV137,-,8,15,-
200903775,베아틴정,BAT,-,9,9,-
201904709,레바드미정(레바미피드),IK,RB,10,15,-
201908447,로푸틴정10밀리그램(라푸티딘),NBKI0,-,10,15,-
201907034,비스포지정10/160밀리그램,CV,B,8,13,-
201905582,카베씨티정12.5mg(카르베딜롤),CB,I2.5,10,14,-
201905581,카베씨티정25mg(카르베딜롤),C|5,CB,10,15,-
202000408,리키롤정2밀리그램(로피니롤염산염),RK,-,3,14,-
202000407,리키롤정1밀리그램(로피니롤염산염),RK,|,3,9,-
202000406,리키롤정0.25밀리그램(로피니롤염산염),RK,-,3,15,-
201908540,대웅바이오알마게이트정500밀리그램,DWB,AMG,9,15,-
201900147,가바뉴로서방정150밀리그램(프레가발린),HL/C,I50,9,15,-
202002541,파모타제정10밀리그램(파모티딘),FT,10,10,8,-
201908672,엘그린캡슐,LM,-,9,8,노랑
202000147,마그네정,MGO,,9,13,-
202000703,잔타뉴정,CAMD,-,9,15,-
201700909,치아탄캡슐,OEOITT,-,9,10,파랑
201901984,유니콜린연질캡슐(콜린알포세레이트),UKPCL,-,8,11,-
201904204,오구멘티에스정625밀리그램(아목시실린·클라불란산칼륨(4:1)),AUT,625,8,15,-
201904168,오구멘티에스정375밀리그램(아목시실린·클라불란산칼륨(2:1)),AUT,375,8,15,-
201803136,뉴글리아정(콜린알포세레이트),-,JNG,8,12,-
201500209,네오칸데정16밀리그램(칸데사르탄실렉세틸),16|C,GC,10,14,-
201500210,네오칸데플러스정,P|C,GC,8,12,-
201905960,피나에스정5밀리그램(피나스테리드),GHF5,십자|,10,10,-
201904762,유니캄캡슐7.5밀리그램(멜록시캄),UKPCAM,-,9,8,초록
201804656,도네시지정10밀리그램(도네페질염산염일수화물),WG,10,10,13,-
201804657,도네시지정5밀리그램(도네페질염산염일수화물),WG,5,10,15,-
201904355,록시드론정(록시트로마이신),RXN,-,10,15,-
199800083,헤리클로정250밀리그램(클래리트로마이신),HELICLO,-,8,9,-
201908706,케어모블캡슐,MVL,-,9,8,노랑
201908216,파마설트랄린정50밀리그램(설트랄린염산염),KP|ST,50,9,15,-
201403143,바사탄정160밀리그램(발사르탄),,V|6,8,12,-
201907209,팜클레어정250밀리그램(팜시클로비르),CT,FV,10,15,-
202000563,발란시드정(탄산수소나트륨),TE1,-,10,15,-
200400299,제클라정(클래리트로마이신),KJZE,-,8,9,-
201908295,게보린소프트연질캡슐,GRS,-,8,14,-
201908566,마오렉스정1밀리그램(라사길린메실산염),RA,CD,10,15,-
201802294,세프닐캡슐250밀리그램(세파클러수화물)(수출명:CEFNIL),CFN250,-,9,10,파랑
201908164,파모원정(파모티딘),FO,-,10,15,-
201906607,로바칸정10밀리그램(로수바스타틴칼슘),SUH,10,10,14,-
201906608,로바칸정5밀리그램(로수바스타틴칼슘),SUH,5,10,12,-
201907572,유한비타민씨디정,YH,C5,8,15,-
201701363,베시커버정5밀리그램(솔리페나신숙신산염),,S|5,10,13,-
201903594,명문사르포그렐레이트염산염서방정300밀리그램,mm300,-,9,15,-
201904797,케이브로민캡슐(테오브로민),KTMTM,-,9,13,하양
201802241,씨플로정(시프로플록사신염산염),ΛPG|250,-,10,15,-
202000708,올로맥스정40/5/10밀리그램,OAR451,-,10,14,-
202001166,올로맥스정40/5/5밀리그램,OAR455,-,10,13,-
201905461,엑스페라정10/160밀리그램,ETX1,160,8,13,-
202000062,시로제노연질캡슐(세티리진염산염),NR,-,8,5,-
201908692,리페돌정160밀리그램(페노피브레이트),HFN,I60,0,15,-
202001195,파모딘정10밀리그램(파모티딘),IC,10,10,8,-
201904242,플루진캡슐(플루코나졸),GHFLC,-,9,10,하양
201906146,세파쿨캡슐(세파클러수화물),GHCFC,-,9,5,하양
202003392,이프더케어장용정,,-,10,15,-
201903693,실로스타엠서방캡슐100밀리그램(실로스타졸),MTS100,-,9,15,하양
201504260,라피졸정20mg(라베프라졸나트륨),DN20,-,10,13,-
201504259,라피졸정10mg(라베프라졸나트륨),DN10,-,10,13,-
201601778,뉴비카정10/40mg,77,N,10,7,-
201601779,뉴비카정5/40mg,75,N,10,13,-
201601780,뉴비카정5/20mg,73,N,10,15,-
201905632,현대에페리손서방정(에페리손염산염),EPN,-,10,15,-
